0,0.0109646,-0.000505076,0,0,0,-0.000165563,1,0,0,49.8999,8.90003,0.124803,0.00010001,0,0,0,0.00010001,0,0,0,0.01,2,0,3
1,2.01369,-0.266455,0,0,0,-0.0932591,0.995642,0,0,49.9,8.90004,0.0317354,0.00010001,0,0,0,0.00010001,0,0,0,0.01,2,0,3
2,3.97577,-0.719101,0,0,0,-0.108137,0.994136,0,0,49.9,8.90004,0.211461,0.00010001,0,0,0,0.00010001,0,0,0,0.01,2,0,3
3,5.99462,-1.11036,0,0,0,-0.106958,0.994264,0,0,49.9,8.90004,0.171899,0.00010001,0,0,0,0.00010001,0,0,0,0.01,2,0,3
4,6.21865,-3.12789,0,0,0,-0.727885,0.685699,0,0,49.9,8.90007,0.230147,0.00010001,0,0,0,0.00010001,0,0,0,0.01,2,0,3
5,6.02617,-5.1423,0,0,0,-0.831935,0.554874,0,0,49.9,8.9001,0.240815,0.00010001,0,0,0,0.00010001,0,0,0,0.01,2,0,3
